video	frame	seconds	confidence	text
video_2	10	18	1.00	第二圈：需求飞轮
video_2	10	18	0.30	内容发布 -评论 /收藏 /私信 - 判断用户真实问题 -调整选题、人群、表达角度
video_2	10	18	1.00	第三圈：客资飞轮
video_2	10	18	0.30	有效私信出现 -给客资打分 -判断需求类型 - 筛选高质量用户 - 沉淀服务 / 工作包方向
video_2	10	18	1.00	第四圈：产品化飞轮
video_2	10	18	0.30	多个高质量需求重复出现 -归纳共性流程 •做工作包 / 咨询 / 服务雏形 •反过
video_2	10	18	0.50	寻内容证明方式
video_2	10	18	0.50	5. 指标分层
video_2	10	18	1.00	层级
video_2	10	18	1.00	代表什么
video_2	10	18	1.00	不能代表什么
video_2	10	18	0.50	触达层
video_2	10	18	1.00	平台是否愿意推，开头是
video_2	10	18	1.00	否能留人
video_2	10	18	1.00	不代表内容有价值，也不
video_2	10	18	1.00	代表有需求
video_2	10	18	1.00	认可层
video_2	10	18	0.30	瓦动层
video_2	10	18	1.00	指标
video_2	10	18	1.00	播放量、推荐流量、3秒
video_2	10	18	1.00	留存、5秒留存、完播
video_2	10	18	1.00	率、平均观看时长
video_2	10	18	1.00	点赞、收藏、转发、关
video_2	10	18	1.00	注、主页访问
video_2	10	18	0.30	评诊数 评诊质最复沭
video_2	10	18	1.00	对下一期的影响
video_2	10	18	1.00	播放低先看选题和开头；留存
video_2	10	18	0.50	低先看前 5秒和节奏
video_2	10	18	1.00	用户是否认可内容，有无
video_2	10	18	0.30	复用价
video_2	10	18	0.30	用户是否产牛井鸣疑问
video_2	10	18	1.00	不代表客资成立
video_2	10	18	0.50	不代夷能成交
video_2	10	18	0.50	点赞低改观点表达；收藏低改
video_2	10	18	1.00	方法步骤和可复用结构
video_2	10	18	0.30	评诊少改问题感•评论泛改话
video_2	11	20	0.30	9 聊天
video_2	11	20	0.30	④ 搜索 Q图片 巴视频 四新闻
video_2	11	20	0.50	4. 目标飞轮图
video_2	11	20	1.00	北极星目标
video_2	11	20	0.30	- 单条视频实验
video_2	11	20	0.30	• 发布数据回收
video_2	11	20	0.30	• 复盘诊断短板
video_2	11	20	0.50	• 下一期只改一个变量
video_2	11	20	0.30	-需求 /客资/产品化信号沉淀
video_2	11	20	0.50	• 更新目标和选题策略
video_2	11	20	0.30	下一条视頻实验
video_2	11	20	1.00	四圈飞轮：
video_2	11	20	1.00	第一圈：内容飞轮
video_2	11	20	0.30	内容发布 -指放 /留存 / 点赞 /收藏-判断选题、开头、结构、证据短板 -下一条只改一个变量
video_2	11	20	1.00	第二圈：需求飞轮
video_2	11	20	0.30	内容发布 -评论 /收藏/私信 - 判断用户真实问题 -调整选题、人醇、表达角度
video_2	11	20	1.00	第三圈：客资飞轮
video_2	11	20	0.30	有效私信出现 - 给客资打分 -判断需求类型 -筛选高质量用户 - 沉淀服务 / 工作包方向
video_2	11	20	1.00	第四圈：产品化飞轮
video_2	11	20	0.30	多个高质量需求重复出现 -归纳共性流程 - 做工作包 /咨询 /服务雏形 -反过来指导内容证明方式
video_2	11	20	0.50	5. 指标分层
video_2	11	20	1.00	层级
video_2	11	20	1.00	指标
video_2	11	20	0.50	代表什么
video_2	11	20	1.00	不能代表什么
video_2	11	20	1.00	触达层
video_2	11	20	1.00	播放量、推荐流量、3秒
video_2	11	20	1.00	留存、5秒留存、完播
video_2	11	20	1.00	率、平均观看时长
video_2	11	20	1.00	平台是否愿意推，开头是
video_2	11	20	1.00	否能留人
video_2	11	20	1.00	不代表内容有价值，也不
video_2	11	20	1.00	代表有需求
video_2	11	20	1.00	认可层
video_2	11	20	1.00	点赞、收藏、转发、关
video_2	11	20	1.00	用户是否认可内容，有无
video_2	11	20	1.00	不代表客资成立
video_2	11	20	1.00	对下一期的影响
video_2	11	20	0.50	播放低先看选题和开头；留存
video_2	11	20	0.50	低先看前 5秒和节奏
video_2	11	20	0.50	点赞低改观点表达；收藏低改
video_2	12	22	0.30	9 聊天
video_2	12	22	0.30	搜索 Q 图片 巴视频 四新闻
video_2	12	22	0.50	先验证"真实 Al使用内容能不能稳定产生有效需求信号”，再逐步升级到客资和商业验证。
video_2	12	22	0.50	4.目标飞轮图
video_2	12	22	1.00	北极星目标
video_2	12	22	0.50	- 单条视频实验
video_2	12	22	0.50	- 发布数据回收
video_2	12	22	0.30	• 复盘诊断短板
video_2	12	22	0.50	下一期只改一个变量
video_2	12	22	0.30	• 需求/ 客资 / 产品化信号沉淀
video_2	12	22	0.50	- 更新目标和选题策略
video_2	12	22	0.30	-下一条视频实验
video_2	12	22	0.50	四圈飞轮：
video_2	12	22	1.00	第一圈：内容飞轮
video_2	12	22	0.30	内容发布 -播放/留存/点赞 /收藏-判断选题、开头、结构、证据短板 -下一条只改一个变量
video_2	12	22	1.00	第二圈：需求飞轮
video_2	12	22	0.30	内容发布 -评论/收藏 /私信 -判断用户真实问题-调整选题、人群、表达角度
video_2	12	22	1.00	第三圈：客资飞轮
video_2	12	22	0.30	有效私信出现 -•给客资打分 -•判断需求类型 -筛选高质量用户 -•沉淀服务 / 工作包方向
video_2	12	22	1.00	第四圈：产品化飞轮
video_2	12	22	0.30	多个高质量需求重复出现 -归纳共性流程 ••做工作包/ 咨询/服务雏形-•反过来指导内容证明方式
video_2	12	22	0.50	5. 指标分层
video_2	12	22	1.00	层级
video_2	12	22	1.00	指标
video_2	12	22	1.00	代表什么
video_2	12	22	1.00	不能代表什么
video_2	12	22	0.50	触达层
video_2	12	22	1.00	播放量、推荐流量、3秒
video_2	12	22	1.00	留存、5秒留存、完播
video_2	12	22	1.00	率、平均观看时长
video_2	12	22	1.00	平台是否愿意推，开头是
video_2	12	22	0.30	否能留
video_2	12	22	1.00	不代表内容有价值，也不
video_2	12	22	1.00	代表有需求
video_2	12	22	1.00	对下一期的影响
video_2	12	22	1.00	播放低先看选题和开头；留存
video_2	12	22	0.30	低先看前5秒和节奏
video_2	13	24	0.30	九獲班 是头A使用的合能个能倦处，主月从而不后了，廿您多不级刘合央作问业。
video_2	13	24	0.30	4. 目标飞轮图
video_2	13	24	1.00	北极星目标
video_2	13	24	0.30	- 单条视频实验
video_2	13	24	0.50	- 发布数据回收
video_2	13	24	0.50	- 复盘诊断短板
video_2	13	24	0.30	-下一期只改一句食量
video_2	13	24	0.30	- 需求 / 客资 人产品化信号沉淀
video_2	13	24	0.50	- 更新目标和选题策略
video_2	13	24	0.30	- 下一条视频实验
video_2	13	24	1.00	四圈飞轮：
video_2	13	24	0.50	第一圈：内容飞轮
video_2	13	24	0.30	内容发布一-播放 /留存 /点赞 /收藏-判断选题、开头、结构、证据短板-下一条只改一个变量
video_2	13	24	1.00	第二圈：需求飞轮
video_2	13	24	0.30	内容发布 -•评论 /收藏 /私信-•判断用户真实问题 -调整选题、人群、表达角度
video_2	13	24	1.00	第三圈：客资飞轮
video_2	13	24	0.30	有效私信出现 - 给客资打分 - 判断需求类型 - 筛选高质量用户 - 沉淀服务 /工作包方向
video_2	14	26	0.30	4. 目标飞轮图
video_2	14	26	1.00	北极星目标
video_2	14	26	0.30	- 单条视频实验
video_2	14	26	0.50	- 发布数据回收
video_2	14	26	0.50	- 复盘诊断短板
video_2	14	26	0.50	- 下一期只改一个变量
video_2	14	26	0.30	- 需求 / 客资 /产品化信号沉淀
video_2	14	26	0.50	- 更新目标和选题策略
video_2	14	26	0.50	- 下一条视频实验
video_2	14	26	1.00	四圈飞轮：
video_2	14	26	0.50	第一圈：内容飞轮
video_2	14	26	0.30	内容发布 -播放 /留存 /点赞 /收藏-•判断选题、开头、结构、证据短板 -下一条只改一个变量
video_2	14	26	1.00	第二圈：需求飞飞轮
video_2	14	26	0.30	内容发布-评论 /收藏 / 私信 -判断用户真实问题-调整选题、人群、表达角度
video_2	14	26	1.00	第三圈：客资飞轮
video_2	14	26	0.30	有效私信出现 -给客资打分 -•判断需求类型 -筛选高质量用户 -沉淀服务 /工作包方向
video_2	15	28	0.30	S 聊天
video_2	15	28	0.30	④ 搜索
video_2	15	28	0.30	Q 图片
video_2	15	28	0.30	日 视频 图 新闻
video_2	15	28	0.30	期只改一个要量
video_2	15	28	0.30	- 需求/ 客资 / 产品化信号沉淀
video_2	15	28	0.30	- 更新目标和选题策略
video_2	15	28	0.30	-下一条视频实验
video_2	15	28	1.00	四圈飞轮：
video_2	15	28	1.00	第一圈：内容飞轮
video_2	15	28	0.30	内容发布 - 播放/留存/点赞/收藏 -判断选题、开头、结构、证据短板-下一条只改一个变量
video_2	15	28	1.00	第二圈：需求飞轮
video_2	15	28	0.30	内容发布 -评论/收藏 /私信 - 判断用户真实问题 调整迭题、人群、表达角度
video_2	15	28	1.00	第三圈：客资飞轮
video_2	15	28	0.30	有效私信出现 -给客资打分 -判断需求类型 -筛选高质量用户 -沉淀服务 /工作包方向
video_2	15	28	1.00	第四圈：产品化飞轮
video_2	15	28	0.30	多个高质量需求重复出现 -归纳共性流程 -做工作包 / 咨询/服务雏形 -反过来指导内容证明方式
video_2	15	28	0.50	5. 指标分层
video_2	15	28	1.00	层级
video_2	15	28	1.00	代表什么
video_2	15	28	1.00	不能代表什么
video_2	15	28	1.00	触达层
video_2	15	28	1.00	平台是否愿意推，开头是
video_2	15	28	1.00	否能留人
video_2	15	28	1.00	不代表内容有价值，也不
video_2	15	28	1.00	代表有需求
video_2	15	28	1.00	认可层
video_2	15	28	1.00	互动层
video_2	15	28	1.00	需求层
video_2	15	28	1.00	指标
video_2	15	28	1.00	播放量、推荐流量、3秒
video_2	15	28	1.00	留存、5秒留存、完播
video_2	15	28	1.00	率、平均观看时长
video_2	15	28	1.00	点赞、收藏、转发、关
video_2	15	28	1.00	注、主页访问
video_2	15	28	1.00	评论数、评论质量、复述
video_2	15	28	1.00	痛点、追问细节
video_2	15	28	1.00	私信数、有效私信数、问
video_2	15	28	0.30	工具/ 流程/模板/服务
video_2	15	28	0.50	用户是否认可内容，有无 不代表客资成立
video_2	15	28	1.00	复用价值
video_2	15	28	1.00	用户是否产生共鸣、疑问
video_2	15	28	1.00	或讨论
video_2	15	28	0.30	是否出2 实需求信号
video_2	15	28	1.00	不代表能成交
video_2	15	28	1.00	不代表客资质量高
video_2	15	28	0.30	…巴
video_2	15	28	1.00	对下一期的影响
video_2	15	28	1.00	播放低先看选题和开头；留存
video_2	15	28	0.50	低先看前 5 秒和节奏
video_2	15	28	1.00	点赞低改观点表达；收藏低改
video_2	15	28	1.00	方法步骤和可复用结构
video_2	15	28	1.00	评论少改问题感；评论泛改话
video_2	15	28	0.50	题精准度
video_2	15	28	1.00	私信少改场景和承接；私信多
video_2	15	28	1.00	但泛改筛选
video_2	16	30	0.30	9 聊天
video_2	16	30	0.30	④ 搜索
video_2	16	30	0.30	Q 图片 巴视频 四新闻
video_2	16	30	0.30	内容发布 -播放 /留存/ 点赞/收藏 -判断选题、开头、结构、证据短板 -下一条只改一个变量
video_2	16	30	1.00	第二圈：需求飞轮
video_2	16	30	0.30	内容发布 -评论/收藏 / 私信 -判断用户真实问题 调整选题、人群、表达角度
video_2	16	30	1.00	第三圈：客资飞轮
video_2	16	30	0.30	有效私信出现 -给客资打分 - 判断需求类型 -筛选高质量用户 - 沉淀服务 / 工作包方向
video_2	16	30	1.00	第四圈：产品化飞轮
video_2	16	30	0.30	多个高质量需求重复出现 -归纳共性流程 -•做工作包 / 咨询 /服务雏形-反过来指导内容证明方式
video_2	16	30	1.00	5.指标分层
video_2	16	30	1.00	层级
video_2	16	30	1.00	代表什么
video_2	16	30	1.00	不能代表什么
video_2	16	30	1.00	触达层
video_2	16	30	1.00	平台是否愿意推，开头是
video_2	16	30	1.00	否能留人
video_2	16	30	1.00	不代表内容有价值，也不
video_2	16	30	1.00	代表有需求
video_2	16	30	1.00	认可层
video_2	16	30	1.00	互动层
video_2	16	30	1.00	需求层
video_2	16	30	1.00	客资层
video_2	16	30	1.00	商业验证层
video_2	16	30	1.00	指标
video_2	16	30	1.00	播放量、推荐流量、3秒
video_2	16	30	0.50	留存、5秒留存、完播
video_2	16	30	1.00	率、平均观看时长
video_2	16	30	1.00	点赞、收藏、转发、关
video_2	16	30	0.30	注、走页访问
video_2	16	30	0.30	评论众』评论质量、复述
video_2	16	30	1.00	痛点、追问细节
video_2	16	30	1.00	私信数、有效私信数、问
video_2	16	30	0.30	工具 /流程/ 模板/ 服务
video_2	16	30	1.00	的人数
video_2	16	30	0.50	弱/中/高意向客资，可
video_2	16	30	1.00	转化客资，无效客资
video_2	16	30	1.00	付费咨询、定制化视频、
video_2	16	30	0.50	AI 工作流搭建、工作包需
video_2	16	30	0.30	求复购可能
video_2	16	30	1.00	用户是否认可内容，有无
video_2	16	30	1.00	复用价值
video_2	16	30	1.00	用户是否产生共吗、疑问
video_2	16	30	1.00	或讨论
video_2	16	30	1.00	是否出现真实需求信号
video_2	16	30	1.00	不代表客资成立
video_2	16	30	1.00	不代表能成交
video_2	16	30	1.00	不代表客资质量高
video_2	16	30	1.00	来的人值不值得承接
video_2	16	30	1.00	不代表商业模式已成立
video_2	16	30	0.30	是否能 少 服务/产品
video_2	16	30	1.00	不代表可规模化
video_2	16	30	0.30	…巴
video_2	16	30	1.00	对下一期的影响
video_2	16	30	1.00	播放低先看选题和开头；留存
video_2	16	30	0.30	低先看前5 秒和节奏
video_2	16	30	0.50	点赞低改观点表达；收藏低改
video_2	16	30	1.00	方法步骤和可复用结构
video_2	16	30	1.00	评论少改问题感；评论泛改话
video_2	16	30	1.00	题精准度
video_2	16	30	1.00	私信少改场景和承接；私信多
video_2	16	30	1.00	但泛改筛选
video_2	16	30	1.00	客资质量差，重判人群和内容
video_2	16	30	1.00	钩子
video_2	16	30	1.00	重复出现同类需求，才进入产
video_2	16	30	1.00	品化沉淀
video_2	17	32	0.30	9 聊天
video_2	17	32	0.30	④ 搜索
video_2	17	32	0.30	Q 图片 巴视频 巴新闻
video_2	17	32	0.30	多个高质量需求重复出现 -归纳共性流程 -做工作包 /咨询/服务雏形 -反过来指导内容证明方式
video_2	17	32	0.50	5.指标分层
video_2	17	32	1.00	层级
video_2	17	32	1.00	触达层
video_2	17	32	1.00	代表什么
video_2	17	32	1.00	不能代表什么
video_2	17	32	1.00	平台是否愿意推，开头是
video_2	17	32	1.00	否能留人
video_2	17	32	1.00	不代表内容有价值，也不
video_2	17	32	1.00	代表有需求
video_2	17	32	1.00	认可层
video_2	17	32	1.00	互动层
video_2	17	32	1.00	需求层
video_2	17	32	1.00	客资层
video_2	17	32	1.00	商业验证层
video_2	17	32	1.00	指标
video_2	17	32	1.00	播放量、推荐流量、3秒
video_2	17	32	0.50	留存、5秒留存、完播
video_2	17	32	1.00	率、平均观看时长
video_2	17	32	1.00	点赞、收藏、转发、关
video_2	17	32	1.00	注、主页访问
video_2	17	32	1.00	评论数、评论质量、复述
video_2	17	32	1.00	痛点、追问细节
video_2	17	32	1.00	私信数、有效私信数、问
video_2	17	32	0.30	工具/流程/模板/服务
video_2	17	32	1.00	的人数
video_2	17	32	0.30	弱/
video_2	17	32	0.50	高意向客资，可
video_2	17	32	1.00	转化客资，无效客资
video_2	17	32	1.00	付费咨询、定制化视频、
video_2	17	32	0.50	AI 工作流搭建、工作包需
video_2	17	32	1.00	求、复购可能
video_2	17	32	1.00	用户是否认可内容，有无
video_2	17	32	1.00	复用价值
video_2	17	32	0.50	用户是否产生共鸣、疑问
video_2	17	32	1.00	或讨论
video_2	17	32	1.00	是否出现真实需求信号
video_2	17	32	1.00	不代表客资成立
video_2	17	32	1.00	不代表能成交
video_2	17	32	1.00	不代表客资质量高
video_2	17	32	1.00	来的人值不值得承接
video_2	17	32	1.00	不代表商业模式已成立
video_2	17	32	0.50	是否能沉淀服务/产品
video_2	17	32	1.00	不代表可规模化
video_2	17	32	0.50	前置指标：
video_2	17	32	1.00	后置指标：
video_2	17	32	1.00	播放、留存、点赞、收藏、评论
video_2	17	32	0.30	…巴
video_2	17	32	1.00	对下一期的影响
video_2	17	32	1.00	播放低先看选题和开头；留存
video_2	17	32	0.50	低先看前 5 秒和节奏
video_2	17	32	1.00	点赞低改观点表达；收藏低改
video_2	17	32	1.00	方法步骤和可复用结构
video_2	17	32	1.00	评论少改问题感；评论泛改话
video_2	17	32	1.00	题精准度
video_2	17	32	1.00	私信少改场景和承接；私信多
video_2	17	32	1.00	但泛改筛选
video_2	17	32	1.00	客资质量差，重判人群和内容
video_2	17	32	1.00	钩子
video_2	17	32	1.00	重复出现同类需求，才进入产
video_2	17	32	1.00	品化沉淀
video_2	18	34	0.30	9 聊天
video_2	18	34	0.30	④ 搜索
video_2	18	34	0.30	Q 图片 巴视频
video_2	18	34	0.30	四新闻
video_2	18	34	0.30	多个高质量需求重复出现 -归纳共性流程 •做工作包 /咨询/服务雏形 -反过来指导内容证明方式
video_2	18	34	0.50	5. 指标分层
video_2	18	34	1.00	层级
video_2	18	34	1.00	指标
video_2	18	34	0.50	触达层
video_2	18	34	1.00	播放量、推荐流量、3秒
video_2	18	34	1.00	留存、5秒留存、完播
video_2	18	34	1.00	率、平均观看时长
video_2	18	34	1.00	认可层
video_2	18	34	1.00	点赞、收藏、转发、关
video_2	18	34	1.00	代表什么
video_2	18	34	1.00	平台是否愿意推，开头是
video_2	18	34	1.00	否能留人
video_2	18	34	1.00	不能代表什么
video_2	18	34	1.00	不代表内容有价值，也不
video_2	18	34	1.00	代表有需求
video_2	18	34	1.00	不代表客资成立
video_2	18	34	1.00	互动层
video_2	18	34	1.00	需求层
video_2	18	34	1.00	客资层
video_2	18	34	1.00	商业验证层
video_2	18	34	1.00	评论数、评论质量、复述
video_2	18	34	1.00	痛点、追问细节
video_2	18	34	1.00	私信数、有效私信数、问
video_2	18	34	0.30	工具/流程/模板/服务
video_2	18	34	1.00	的人数
video_2	18	34	0.50	弱/中/高意向客资，可
video_2	18	34	1.00	转化客资，无效客资
video_2	18	34	1.00	付费咨询、定制化视频、
video_2	18	34	0.50	AI 工作流搭建、工作包需
video_2	18	34	1.00	求、复购可能
video_2	18	34	1.00	用户是否认可内容，有无
video_2	18	34	1.00	复用价值
video_2	18	34	1.00	用户是否产生共鸣、疑问
video_2	18	34	1.00	或讨论
video_2	18	34	1.00	是否出现真实需求信号
video_2	18	34	1.00	不代表能成交
video_2	18	34	1.00	不代表客资质量高
video_2	18	34	1.00	来的人值不值得承接
video_2	18	34	1.00	不代表商业模式已成立
video_2	18	34	0.50	是否能沉淀服务/产品
video_2	18	34	1.00	不代表可规模化
video_2	18	34	0.50	前置指标：
video_2	18	34	1.00	后置指标：
video_2	18	34	1.00	播放、留存、点赞、收藏、评论
video_2	18	34	0.30	…巴
video_2	18	34	1.00	对下一期的影响
video_2	18	34	1.00	播放低先看选题和开头；留存
video_2	18	34	0.50	低先看前 5 秒和节奏
video_2	18	34	1.00	点赞低改观点表达；收藏低改
video_2	18	34	1.00	方法步骤和可复用结构
video_2	18	34	1.00	评论少改问题感；评论泛改话
video_2	18	34	1.00	题精准度
video_2	18	34	1.00	私信少改场景和承接；私信多
video_2	18	34	1.00	但泛改筛选
video_2	18	34	1.00	客资质量差，重判人群和内容
video_2	18	34	1.00	钩子
video_2	18	34	1.00	重复出现同类需求，才进入产
video_2	18	34	1.00	品化沉淀
video_2	19	36	0.50	5.指标分层
video_2	19	36	1.00	层级
video_2	19	36	1.00	触达层
video_2	19	36	1.00	认可层
video_2	19	36	1.00	互动层
video_2	19	36	1.00	需求层
video_2	19	36	1.00	客资层
video_2	19	36	1.00	商业验证层
video_2	19	36	1.00	指标
video_2	19	36	1.00	播放量、推荐流量、3秒
video_2	19	36	1.00	留存、5秒留存、完播
video_2	19	36	1.00	率、平均观看时长
video_2	19	36	1.00	点赞、收藏、转发、关
video_2	19	36	1.00	注、主页访问
video_2	19	36	1.00	评论数、评论质量、复述
video_2	19	36	1.00	痛点、追问细节
video_2	19	36	1.00	私信数、有效私信数、问
video_2	19	36	0.30	工具/流程/模板1服务
video_2	19	36	1.00	的人数
video_2	19	36	0.50	弱1中1高意向客资，可
video_2	19	36	1.00	转化客资，无效客资
video_2	19	36	1.00	付费咨询、定制化视频、
video_2	19	36	0.30	一法 油
video_2	19	36	0.30	十作可椰
video_2	19	36	1.00	代表什么
video_2	19	36	1.00	平台是否愿意推，开头是
video_2	19	36	1.00	否能留人
video_2	19	36	1.00	不能代表什么
video_2	19	36	1.00	不代表內容有价值，也不
video_2	19	36	1.00	代表有需求
video_2	19	36	1.00	不代表客资成立
video_2	19	36	1.00	用户是否认可内容，有无
video_2	19	36	1.00	复用价值
video_2	19	36	0.50	用户是否产生共鸣、疑问
video_2	19	36	1.00	或讨论
video_2	19	36	1.00	是否出现真实需求信号
video_2	19	36	1.00	不代表能成交
video_2	19	36	0.50	不代表客资质量育
video_2	19	36	1.00	来的人值不值得承接
video_2	19	36	0.50	不代表商业樽
video_2	19	36	0.50	是否能沉淀服务|产品
video_2	19	36	0.30	不代表可料
video_2	20	38	0.50	5.指标分层
video_2	20	38	1.00	层级
video_2	20	38	1.00	触达层
video_2	20	38	1.00	认可层
video_2	20	38	1.00	互动层
video_2	20	38	1.00	需求层
video_2	20	38	1.00	客资层
video_2	20	38	1.00	商业验证层
video_2	20	38	0.50	指标
video_2	20	38	1.00	播放量、推荐流量、3秒
video_2	20	38	1.00	留存、5秒留存、完播
video_2	20	38	1.00	率、平均观看时长
video_2	20	38	1.00	点赞、收藏、转发、关
video_2	20	38	1.00	注、主页访问
video_2	20	38	0.50	评论数、评论质量、复述
video_2	20	38	1.00	痛点、追问细节
video_2	20	38	1.00	私信数、有效私信数、问
video_2	20	38	0.30	工具 /流程1模板/ 服务
video_2	20	38	1.00	的人数
video_2	20	38	0.30	弱1中/高意向客资，可
video_2	20	38	1.00	转化客资，无效客资
video_2	20	38	0.50	付费咨询、 定制化视频、
video_2	20	38	1.00	代表什么
video_2	20	38	1.00	平台是否愿意推，开头是
video_2	20	38	1.00	否能留人
video_2	20	38	1.00	不能代表什么
video_2	20	38	0.30	不代表內容有价值，+
video_2	20	38	1.00	代表有需求
video_2	20	38	1.00	用户是否认可内容，有无
video_2	20	38	1.00	复用价值
video_2	20	38	0.50	用户是否产生共鸣、疑问
video_2	20	38	1.00	或讨论
video_2	20	38	1.00	是否出现真实需求信号
video_2	20	38	1.00	不代表客资成立
video_2	20	38	1.00	不代表能成交
video_2	20	38	0.30	不代表客咨
video_2	20	38	1.00	来的人值不值得承接
video_2	20	38	1.00	不代表
video_2	20	38	0.50	是否能沉淀服务|产品
video_2	21	40	0.50	5.指标分层
video_2	21	40	1.00	层级
video_2	21	40	1.00	触达层
video_2	21	40	1.00	认可层
video_2	21	40	1.00	互动层
video_2	21	40	1.00	需求层
video_2	21	40	1.00	客资层
video_2	21	40	1.00	商业验证层
video_2	21	40	0.50	指标
video_2	21	40	0.50	播放量、推荐流量、3秒
video_2	21	40	1.00	留存、5秒留存、完播
video_2	21	40	1.00	率、平均观看时长
video_2	21	40	1.00	点赞、收藏、转发、关
video_2	21	40	1.00	注、主页访问
video_2	21	40	1.00	评论数、评论质量、复述
video_2	21	40	1.00	痛点、追问细节
video_2	21	40	1.00	私信数、有效私信数、问
video_2	21	40	0.30	工具1流程| 模板 |服务
video_2	21	40	1.00	的人数
video_2	21	40	0.30	弱1中/高意向客资，可
video_2	21	40	1.00	转化客资，无效客资
video_2	21	40	1.00	付费咨询、定制化视频、
video_2	21	40	1.00	代表什么
video_2	21	40	1.00	平台是否愿意推，开头是
video_2	21	40	1.00	否能留人
video_2	21	40	1.00	不能代表什么
video_2	21	40	0.30	不代表內容有价值，+
video_2	21	40	1.00	代表有需求
video_2	21	40	1.00	用户是否认可内容，有无
video_2	21	40	1.00	复用价值
video_2	21	40	0.50	用户是否产生共鸣、疑问
video_2	21	40	1.00	或讨论
video_2	21	40	1.00	是否出现真实需求信号
video_2	21	40	1.00	不代表客资成立
video_2	21	40	1.00	不代表能成交
video_2	21	40	0.50	不代表客咨
video_2	21	40	1.00	来的人值不值得承接
video_2	21	40	0.50	是否能沉淀服务|产品
video_2	21	40	1.00	不代表
video_2	22	42	0.50	层级
video_2	22	42	1.00	触达层
video_2	22	42	1.00	认可层
video_2	22	42	1.00	互动层
video_2	22	42	1.00	需求层
video_2	22	42	1.00	客资层
video_2	22	42	0.50	商业验证层
video_2	22	42	0.30	捐祢
video_2	22	42	1.00	播放量、推荐流量、3秒
video_2	22	42	1.00	留存、5秒留存、完播
video_2	22	42	1.00	率、平均观看时长
video_2	22	42	1.00	点赞、收藏、转发、关
video_2	22	42	1.00	注、主页访问
video_2	22	42	1.00	评论数、评论质量、复述
video_2	22	42	1.00	痛点、追问细节
video_2	22	42	1.00	私信数、有效私信数、问
video_2	22	42	0.30	工具 / 流程1模板/ 服务
video_2	22	42	1.00	的人数
video_2	22	42	0.50	弱1中|高意向客资，可
video_2	22	42	1.00	转化客资，无效客资
video_2	22	42	1.00	付费咨询、定制化视频、
video_2	22	42	0.50	Al 工作流搭建、工作包需
video_2	22	42	1.00	求、复购可能
video_2	22	42	0.30	代衣付公
video_2	22	42	1.00	平台是否愿意推，开头是
video_2	22	42	1.00	否能留人
video_2	22	42	1.00	用户是否认可内容，有无
video_2	22	42	1.00	复用价值
video_2	22	42	0.50	用户是否产生共鸣、疑间
video_2	22	42	1.00	或讨论
video_2	22	42	1.00	是否出现真实需求信号
video_2	22	42	0.30	今能代衣 公
video_2	22	42	0.50	不代表内容有价值，也不
video_2	22	42	1.00	代表有需求
video_2	22	42	1.00	不代表客资成立
video_2	22	42	1.00	不代表能成交
video_2	22	42	1.00	不代表客资质
video_2	22	42	1.00	来的人值不值得承接
video_2	22	42	0.50	是否能沉淀服务|产品
video_2	22	42	0.50	不代表商
video_2	22	42	1.00	不代表
video_2	23	44	0.50	层级
video_2	23	44	1.00	触达层
video_2	23	44	1.00	认可层
video_2	23	44	1.00	互动层
video_2	23	44	1.00	需求层
video_2	23	44	1.00	客资层
video_2	23	44	1.00	商业验证层
video_2	23	44	0.30	捐称
video_2	23	44	1.00	播放量、推荐流量、3秒
